TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100823,18.201,1.0,397.548,88.315,1.0,395.017,1.0,3.306,1.0,98.756,1.0,0.182,0.0,1.362,1.0,0.3311458333333333,1.0,62.083416666666665,1.0,173.19062500000004,1.0,-9999,0.0,12.340270833333335,1.0,408.53999999999996,1.0,379.409,1.0,18.61,18.658,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,12.965,13.775,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,32.7939,-9999,-9999,-9999,-9999,3.1816,14.3283,-9999,-9999,-9999,-9999,4.78014,0.0761425,1.0,0.391228,0.0761425,0.097721,0.232829,1.0,1.0,1.0,5.27592,5.27625,5.40794,5.56953,5.19978,5.15685,5.1882,5.32137,6.01893,6.88706,8.1653,9.39361,6.4111,6.83323,7.51045,7.82052,-9999,-9999
20100824,19.871,1.0,394.918,189.387,1.0,376.98,1.0,4.453,1.0,98.393,1.0,2.048,0.0,2.061,1.0,0.4375,1.0,137.62847727272728,0.9166666666666666,370.15356249999996,1.0,-9999,0.0,28.197272727272722,0.9166666666666666,420.1081818181818,0.9166666666666666,383.158,1.0,18.93,18.756,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,12.408,13.068,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,76.0771,-9999,-9999,-9999,-9999,5.35157,28.8072,-9999,-9999,-9999,-9999,4.79087,-4.49817,1.0,0.464682,-4.49817,-4.0738,-3.73782,1.0,1.0,1.0,5.42905,5.44783,5.5939,5.819,9.92891,9.39348,9.90882,10.0448,4.27804,5.13451,5.75896,6.8522,7.94874,8.41189,8.75417,8.92194,-9999,-9999
20100825,16.01,1.0,392.261,185.566,1.0,364.559,1.0,4.346,1.0,98.31,1.0,0.997,0.0,3.068,1.0,0.6156458333333333,1.0,129.71572916666665,1.0,353.03999999999996,1.0,-9999,0.0,24.929770833333336,1.0,395.1579166666666,1.0,379.267,1.0,17.68,17.836,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,13.164,14.32,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,61.209,-9999,-9999,-9999,-9999,4.86093,18.6743,-9999,-9999,-9999,-9999,4.10239,-3.75607,1.0,0.384228,-3.91542,-3.73816,-3.53743,1.0,1.0,1.0,4.64239,4.62096,4.70468,4.96328,8.39846,8.39166,8.43765,8.67877,2.47246,2.96728,3.81468,4.26191,7.32437,7.60741,7.93435,8.21959,-9999,-9999
20100826,16.13,1.0,389.579,275.761,1.0,321.031,1.0,7.032,1.0,98.777,1.0,0.037,0.0,1.974,1.0,0.35575,1.0,162.85210416666663,1.0,534.2394166666667,1.0,-9999,-9999,37.12914583333333,1.0,395.3052083333334,1.0,376.797,1.0,16.842,16.652,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,12.44,11.983,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,100.015,-9999,-9999,-9999,-9999,5.30381,47.1586,-9999,-9999,-9999,-9999,4.44541,-4.46423,0.895833,0.390202,-4.64035,-4.42282,-4.25459,0.895833,0.9375,0.9375,4.48916,4.39391,4.55943,4.80863,8.95339,8.9275,9.00531,9.15788,2.42437,2.62933,3.30816,3.78815,8.14897,8.25855,8.5861,8.80058,-9999,-9999
20100827,19.562,1.0,386.871,280.691,1.0,345.979,1.0,8.626,1.0,98.501,1.0,0.001,0.0,2.734,1.0,0.5462083333333333,1.0,174.38252083333336,1.0,555.8986041666667,1.0,-9999,0.0,36.922354166666665,1.0,414.09666666666664,1.0,372.707,1.0,17.253,16.759,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,11.618,12.456,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,86.8459,-9999,-9999,-9999,-9999,5.54651,18.4858,-9999,-9999,-9999,-9999,5.05423,-4.19915,0.9375,0.332589,-4.39257,-4.19686,-4.10183,0.9375,0.9375,0.979167,4.80602,4.76204,4.95483,5.30801,9.01046,9.03493,9.17842,9.32137,2.97326,2.929,3.36224,3.64486,8.03448,7.9904,8.23788,8.33135,-9999,-9999
20100828,23.624,1.0,384.14,281.429,1.0,367.794,1.0,11.343,1.0,98.478,1.0,0.0,0.0,3.143,1.0,0.6449791666666668,1.0,207.69058333333334,0.75,712.6099999999999,0.7708333333333334,-9999,0.0,47.84476923076924,0.8125,439.2697297297298,0.7708333333333334,371.984,1.0,19.024,18.657,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,10.784,11.386,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,103.007,-9999,-9999,-9999,-9999,5.8946,21.9929,-9999,-9999,-9999,-9999,3.97558,-3.32748,0.958333,0.388995,-3.32956,-3.2938,-3.23749,0.958333,0.958333,0.979167,5.24087,5.24087,5.49074,5.9071,8.57043,8.61608,8.79584,9.14768,3.67246,3.24151,3.44347,3.67993,8.10738,7.82888,7.87932,8.111,-9999,-9999
20100829,24.536,1.0,381.383,273.361,1.0,368.59,1.0,13.032,1.0,98.67,1.0,0.0,0.0,2.385,1.0,0.43191666666666667,1.0,62.467485714285715,0.7291666666666666,536.7004375,1.0,-9999,0.0,42.20882222222222,0.9375,428.10657142857144,0.7291666666666666,378.978,1.0,19.369,19.158,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,9.969,10.185,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,121.442,-9999,-9999,-9999,-9999,6.44042,-6.66629,-9999,-9999,-9999,-9999,4.29604,-3.7084,1.0,0.351826,-3.83716,-3.64396,-3.31991,1.0,1.0,1.0,5.40508,5.40508,5.64578,6.08294,9.12674,9.13699,9.28094,9.49825,4.75788,3.61538,3.98435,4.75788,8.44295,7.74912,7.98602,8.35204,-9999,-9999
20100830,26.503,1.0,378.605,264.44,1.0,389.28,1.0,12.694,1.0,98.787,1.0,0.0,0.0,2.766,1.0,0.5117708333333333,1.0,30.669264705882355,0.7083333333333334,531.3909583333333,1.0,-9999,0.0,24.508512820512824,0.8125,448.0078378378379,0.7708333333333334,383.289,1.0,20.774,20.642,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,9.21,9.181,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,107.101,-9999,-9999,-9999,-9999,5.85777,9.70115,-9999,-9999,-9999,-9999,3.71335,-3.54997,0.979167,0.335214,-3.80698,-3.54997,-3.4557,0.958333,0.979167,0.979167,5.73355,5.73355,6.01136,6.43715,9.33664,9.5396,9.87426,10.0377,6.88635,4.1693,5.67737,6.48146,9.71267,8.38752,9.10718,9.5202,-9999,-9999
20100831,25.578,1.0,375.802,207.861,1.0,410.641,1.0,8.579,1.0,98.303,1.0,7.086,0.0,3.106,1.0,0.6454375,1.0,109.85071428571428,0.875,422.16054166666663,1.0,-9999,0.0,21.650883720930235,0.8958333333333334,445.97441860465113,0.8958333333333334,388.895,1.0,21.177,21.116,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,8.552,7.89,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,87.7278,-9999,-9999,-9999,-9999,5.22277,16.4327,-9999,-9999,-9999,-9999,4.10901,-3.08295,1.0,0.382347,-3.51568,-3.08948,-2.58645,1.0,1.0,1.0,5.65753,5.65753,5.93054,6.34903,8.75663,8.96862,9.18579,9.40516,7.0451,4.33721,5.9088,6.46092,9.48574,8.31976,8.97877,9.37832,-9999,-9999
20100901,21.323,1.0,372.979,115.759,1.0,389.451,1.0,3.209,1.0,97.909,1.0,9.125,0.0,2.211,1.0,0.4278125,1.0,78.2087105263158,0.7916666666666666,235.76997916666664,1.0,-9999,0.0,19.96679545454546,0.9166666666666666,424.7476190476192,0.875,388.243,1.0,20.817,21.132,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,9.487,7.561,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,37.3878,-9999,-9999,-9999,-9999,3.36803,7.7886,-9999,-9999,-9999,-9999,3.70713,-1.41625,0.9375,0.352176,-1.41625,-1.24419,-0.837211,0.9375,0.958333,0.958333,5.09911,5.09911,5.32464,5.73551,6.51535,6.56063,6.6291,6.67728,5.39932,4.24683,4.7718,5.07887,6.81234,6.32762,6.57845,6.72637,-9999,-9999
20100902,18.546,1.0,370.133,150.972,1.0,366.24,1.0,3.338,1.0,97.772,1.0,1.444,0.0,1.665,1.0,0.27870833333333334,1.0,95.827,0.9375,292.2471458333334,1.0,-9999,-9999,21.091489361702127,0.9791666666666666,407.6095652173913,0.9583333333333334,392.096,1.0,18.931,19.142,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,9.671,8.552,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,53.5044,-9999,-9999,-9999,-9999,4.15174,14.75,-9999,-9999,-9999,-9999,3.56345,-3.16926,1.0,0.367601,-3.21434,-3.16153,-2.32025,1.0,1.0,1.0,4.73362,4.73362,4.93188,5.27585,7.90288,6.96311,7.93291,8.42573,4.6032,4.11727,4.36973,4.57726,6.18375,5.86449,6.06277,6.13727,-9999,-9999
20100903,15.092,1.0,367.267,77.893,1.0,359.064,1.0,1.433,1.0,96.679,1.0,12.823,0.0,3.653,0.979167,0.8060425531914893,0.9791666666666666,-9999,0.0,146.89060416666666,1.0,-9999,0.0,58.10278787878787,0.6875,-9999,0.0,382.741,1.0,17.86,18.158,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,13.677,13.771,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,2.59711,-9999,-9999,-9999,-9999,3.18423,-60.2498,-9999,-9999,-9999,-9999,4.69901,0.0206207,1.0,0.364319,-0.035461,0.0206207,0.0265467,1.0,1.0,1.0,4.19936,4.23392,4.32053,4.57778,4.17874,4.21779,4.31346,4.55226,4.31277,4.01791,4.18602,4.39942,1.87016,1.80635,1.84039,1.85903,-9999,-9999
20100904,10.572,1.0,364.381,139.484,1.0,338.833,1.0,2.378,1.0,97.226,1.0,6.628,0.0,5.585,0.916667,1.1923181818181818,0.9166666666666666,135.7122962962963,0.5625,260.99010416666664,1.0,-9999,0.0,54.14150000000001,0.75,372.49999999999994,0.5625,376.017,1.0,14.769,15.046,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,15.37,15.911,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,25.8316,-9999,-9999,-9999,-9999,3.0898,-2.18661,-9999,-9999,-9999,-9999,4.33246,-2.53741,1.0,0.336015,-2.53998,-2.53871,-2.53741,1.0,1.0,1.0,3.50919,3.46546,3.53678,3.74322,6.0466,6.00113,6.11212,6.27927,3.39308,3.38307,3.47525,3.60712,2.20839,2.20512,2.22801,2.36885,-9999,-9999
20100905,13.485,1.0,361.475,255.403,1.0,317.948,1.0,5.78,1.0,97.892,1.0,1.846,0.0,3.174,1.0,0.6257291666666667,1.0,156.14110416666668,1.0,486.65177083333333,1.0,-9999,0.0,34.46477083333333,1.0,381.17875,1.0,376.601,1.0,14.803,14.517,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,14.272,14.804,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,75.9536,-9999,-9999,-9999,-9999,4.6597,54.583,-9999,-9999,-9999,-9999,4.55396,-3.83731,1.0,0.322918,-3.91604,-3.85128,-3.83099,1.0,1.0,1.0,3.87676,3.887,3.915,4.01258,7.72066,7.75522,7.77471,7.86084,2.69756,2.69444,2.79025,3.46514,6.12552,6.11979,6.19241,6.53358,-9999,-9999
20100906,16.845,1.0,358.55,150.991,1.0,381.506,1.0,3.937,1.0,97.867,1.0,10.129,0.0,2.303,1.0,0.4332708333333333,1.0,147.3300789473684,0.7916666666666666,296.7228125,1.0,-9999,0.0,23.134439024390247,0.8541666666666666,404.06875,0.8333333333333334,388.179,1.0,15.812,15.249,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,13.941,14.146,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,42.5493,-9999,-9999,-9999,-9999,4.06851,1.42652,-9999,-9999,-9999,-9999,3.71312,-3.17586,1.0,0.318645,-3.16448,-3.13718,-3.02848,1.0,1.0,0.958333,4.335,4.33109,4.37611,4.45533,7.5088,7.43372,7.4853,7.52071,3.21559,3.21954,3.35055,3.99886,5.63668,5.62829,5.70604,6.09492,-9999,-9999
20100907,17.153,1.0,355.607,128.88,1.0,365.045,1.0,5.429,1.0,97.204,1.0,1.96,0.0,4.365,1.0,0.9566041666666667,1.0,108.29955882352942,0.7083333333333334,238.15333333333334,1.0,-9999,0.0,38.333177777777784,0.9375,405.50277777777774,0.75,384.856,1.0,16.457,16.43,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,13.777,13.952,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,43.7001,-9999,-9999,-9999,-9999,4.14099,-27.6016,-9999,-9999,-9999,-9999,4.30446,-0.982078,1.0,0.338327,-0.982078,-0.976549,-0.919548,1.0,1.0,1.0,4.44103,4.41038,4.44103,4.46925,5.42311,5.36396,5.38109,5.41952,4.78319,4.78319,4.86248,5.04363,5.6378,5.6182,5.65122,5.7409,-9999,-9999
20100908,12.594,1.0,352.647,108.346,1.0,341.43,1.0,2.326,1.0,98.05,1.0,0.679,0.0,4.488,1.0,0.9603958333333334,1.0,82.14463636363637,0.6875,208.51816666666664,1.0,-9999,0.0,34.84148648648648,0.7708333333333334,379.6735294117648,0.7083333333333334,375.262,1.0,14.93,14.883,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,14.973,15.657,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,15.957,-9999,-9999,-9999,-9999,3.91956,-7.69029,-9999,-9999,-9999,-9999,4.81441,-2.4427,1.0,0.366894,-2.4427,-2.4427,-2.4427,1.0,1.0,1.0,3.85305,3.67234,3.80286,3.85111,6.29574,6.05418,6.23786,6.29381,5.57254,5.09112,5.56394,5.65203,6.89905,6.63288,6.88069,6.92305,-9999,-9999
20100909,12.951,1.0,349.67,149.582,1.0,338.098,1.0,3.706,1.0,98.538,1.0,0.006,0.0,2.79,1.0,0.5945,1.0,87.5136875,1.0,281.45047916666664,1.0,-9999,-9999,19.737125000000002,1.0,379.2177083333333,1.0,377.327,1.0,14.57,14.292,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,14.238,14.817,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,46.3031,-9999,-9999,-9999,-9999,4.22391,19.471,-9999,-9999,-9999,-9999,4.96961,-2.27715,1.0,0.338053,-2.33989,-2.28541,-2.23317,1.0,1.0,1.0,4.07878,3.86973,3.9709,4.00356,6.35593,6.06906,6.2813,6.3413,6.70925,5.22896,6.64686,6.70925,8.22027,7.46885,8.21673,8.25376,-9999,-9999
20100910,12.372,1.0,346.678,190.418,1.0,323.175,1.0,2.768,1.0,98.629,1.0,0.007,0.0,1.628,1.0,0.3291875,1.0,108.16775,1.0,375.449375,1.0,-9999,0.0,26.619312499999996,1.0,376.78062500000004,1.0,380.115,1.0,14.344,14.018,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,13.521,13.985,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,48.0816,-9999,-9999,-9999,-9999,3.72981,46.5259,-9999,-9999,-9999,-9999,4.19615,-2.31611,1.0,0.342922,-2.80104,-2.47137,-2.39993,1.0,1.0,1.0,4.25365,4.00975,4.09479,4.15892,6.5877,6.54366,6.5877,6.75403,6.80384,4.97679,6.18981,6.49849,8.61776,7.81324,8.23401,8.43241,-9999,-9999
20100911,12.876,1.0,343.668,49.76,1.0,348.946,1.0,1.357,1.0,98.031,1.0,6.159,0.0,2.322,1.0,0.41933333333333334,1.0,9.683404761904761,0.875,102.32135416666667,1.0,-9999,0.0,15.819604166666666,1.0,377.3297674418605,0.8958333333333334,382.639,1.0,14.17,13.839,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,13.68,13.935,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,4.89623,-9999,-9999,-9999,-9999,3.48992,-20.71,-9999,-9999,-9999,-9999,4.19214,-0.189204,1.0,0.312586,-0.377048,-0.22294,-0.100178,1.0,1.0,1.0,4.59744,4.33073,4.35211,4.50326,4.78665,4.51801,4.69366,4.73357,6.24168,4.44074,4.79235,5.62589,4.49542,3.27928,3.44625,4.49542,-9999,-9999
20100912,16.189,1.0,340.646,230.588,1.0,356.096,1.0,5.168,1.0,97.86,1.0,0.813,0.0,3.427,1.0,0.6634791666666667,1.0,180.83281395348834,0.8958333333333334,439.56152083333336,1.0,-9999,0.0,34.00886956521739,0.9583333333333334,395.3418604651162,0.8958333333333334,382.704,1.0,14.927,14.609,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,14.821,15.183,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,71.885,-9999,-9999,-9999,-9999,4.4938,20.2772,-9999,-9999,-9999,-9999,4.16058,-2.90161,1.0,0.325591,-3.15749,-2.97152,-2.93148,1.0,1.0,1.0,5.45884,5.07407,5.26209,5.34316,8.35957,8.04179,8.25523,8.44497,5.90231,3.96758,4.46213,5.6792,8.13181,7.00365,7.2955,8.13181,-9999,-9999
20100913,14.42,1.0,337.608,195.057,1.0,320.512,1.0,5.153,1.0,98.01,1.0,0.249,0.0,3.279,1.0,0.6006458333333333,1.0,103.8233125,1.0,370.20256249999994,1.0,-9999,0.0,25.95165957446808,0.9791666666666666,384.5085416666666,1.0,382.333,1.0,14.551,14.464,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,15.591,16.342,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,61.7505,-9999,-9999,-9999,-9999,3.89989,15.643,-9999,-9999,-9999,-9999,4.46512,-2.1561,1.0,0.336381,-2.39792,-2.2772,-2.13518,1.0,1.0,1.0,5.41308,4.97354,5.11777,5.3202,7.56918,7.10872,7.43205,7.60178,4.55706,3.99024,4.16046,4.56006,6.94264,6.5217,6.66599,6.95395,-9999,-9999
20100914,12.011,1.0,334.558,197.392,1.0,303.834,1.0,4.592,1.0,98.474,1.0,0.217,0.0,3.243,1.0,0.6263541666666667,1.0,98.472875,1.0,377.31370833333335,1.0,-9999,0.0,27.410187499999996,1.0,373.4960416666667,1.0,379.231,1.0,13.536,13.419,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,14.317,14.873,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,49.2192,-9999,-9999,-9999,-9999,4.02743,28.9206,-9999,-9999,-9999,-9999,4.4028,-2.69012,1.0,0.331918,-2.79602,-2.69918,-2.63897,1.0,1.0,1.0,5.227,4.79413,4.99139,5.227,7.92619,7.62805,7.6683,7.86392,4.11852,3.85956,4.13033,4.24979,6.9482,6.88386,6.92469,6.97945,-9999,-9999
20100915,11.187,1.0,331.495,194.714,1.0,313.267,1.0,3.814,1.0,98.729,1.0,4.316,0.0,1.96,1.0,0.3477291666666667,1.0,137.47043902439023,0.8541666666666666,374.53695833333336,1.0,-9999,0.0,27.68224444444444,0.9375,372.1076086956522,0.9583333333333334,378.954,1.0,12.904,12.748,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,13.611,14.067,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,49.7127,-9999,-9999,-9999,-9999,3.82181,29.1069,-9999,-9999,-9999,-9999,3.79485,-1.81503,1.0,0.286186,-2.12291,-1.81503,-1.434,1.0,1.0,1.0,5.27204,4.77968,5.27197,5.45848,7.1418,6.83223,6.91744,7.02816,4.79284,4.34355,4.78812,4.84195,6.47479,6.29492,6.47251,6.49002,-9999,-9999
20100916,10.144,1.0,328.421,36.729,1.0,340.997,1.0,0.576,1.0,98.056,1.0,16.102,0.0,2.252,1.0,0.49752083333333336,1.0,13.579407407407407,0.5625,69.1110625,1.0,-9999,-9999,45.76278378378378,0.7708333333333334,366.15172413793107,0.6041666666666666,378.395,1.0,12.19,12.245,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,17.468,17.922,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-1.15521,-9999,-9999,-9999,-9999,1.05524,-11.5929,-9999,-9999,-9999,-9999,3.07418,3.7938,1.0,0.296237,3.68847,3.7938,3.83324,1.0,1.0,1.0,4.8951,4.45483,4.8951,5.02236,1.10131,0.777009,1.02322,1.12417,4.84246,4.68998,4.83918,4.87227,2.01942,1.91564,2.01182,2.02552,-9999,-9999
20100917,13.715,1.0,325.336,170.13,1.0,344.521,1.0,4.085,1.0,98.496,0.0,0.004,0.0,2.061,0.0,-9999,0.0,120.43006666666666,0.9375,360.84590909090906,0.9166666666666666,-9999,0.0,23.697755555555563,0.9375,382.20777777777784,0.9375,382.657,1.0,13.078,12.715,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,15.235,15.981,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,45.1002,-9999,-9999,-9999,-9999,3.71255,18.4787,-9999,-9999,-9999,-9999,3.90163,-1.5093,1.0,0.294461,-1.65665,-1.5803,-1.46841,1.0,1.0,1.0,5.37704,4.91933,5.37003,5.66651,6.90793,6.59313,6.84292,7.17449,4.9983,4.79218,4.93804,4.99421,6.33759,6.09969,6.2299,6.3154,-9999,-9999
20100918,12.591,0.854167,322.24,189.477,0.875,320.446,0.854167,4.503,0.854167,98.581,0.583333,5.342,0.0,2.517,0.0,-9999,0.0,182.28335714285714,0.5833333333333334,578.9157857142857,0.5833333333333334,-9999,0.0,40.35328571428571,0.5833333333333334,376.0975,0.5833333333333334,380.729,0.833333,13.469,13.2,-9999,-9999,-9999,-9999,1.0,0.854167,-9999,-9999,-9999,-9999,14.258,14.782,-9999,-9999,-9999,-9999,1.0,0.833333,-9999,-9999,-9999,-9999,-9999,-9999,46.9602,-9999,-9999,-9999,-9999,3.72448,25.6311,-9999,-9999,-9999,-9999,3.98842,-1.05553,0.833333,0.267601,-1.14744,-1.09125,-1.00688,0.833333,0.833333,0.833333,4.93607,4.56183,4.93513,5.13112,5.99161,5.72098,5.99067,6.1341,4.57166,4.50655,4.55892,4.57254,6.13206,5.93963,6.00537,6.10556,-9999,-9999
20100919,10.959,1.0,319.136,192.452,1.0,298.062,1.0,4.035,1.0,99.012,1.0,0.012,0.0,1.441,0.0,-9999,0.0,92.24852083333333,1.0,374.90177083333333,1.0,-9999,0.0,25.999979166666666,1.0,370.6070833333333,1.0,380.608,1.0,12.183,12.179,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,13.601,14.275,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,47.7845,-9999,-9999,-9999,-9999,3.77568,33.9847,-9999,-9999,-9999,-9999,4.04215,-1.88938,1.0,0.277265,-1.99536,-1.94751,-1.83069,1.0,1.0,1.0,4.42155,4.14661,4.42155,4.52889,6.31093,6.16009,6.28778,6.37229,4.18886,4.17518,4.19122,4.21749,5.06405,4.96575,4.99682,5.06086,-9999,-9999
20100920,12.055,1.0,316.022,225.714,1.0,317.856,1.0,4.695,1.0,98.775,1.0,0.203,0.0,1.88,0.0,-9999,0.0,136.66985416666668,1.0,437.37102083333326,1.0,-9999,0.0,28.704624999999997,1.0,377.1091666666666,1.0,381.175,0.979167,12.067,11.962,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,13.06,13.583,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,59.802,-9999,-9999,-9999,-9999,4.07448,44.5974,-9999,-9999,-9999,-9999,4.1364,-1.54973,0.916667,0.27419,-1.73804,-1.59355,-1.4496,0.958333,0.833333,0.875,4.39009,4.1593,4.39009,4.51751,5.93982,5.87528,5.89746,5.94277,4.20146,4.18344,4.20578,4.26512,4.26523,4.19229,4.21649,4.26417,-9999,-9999
